Ensembl ID	Gene Name	chr	TSS	#Enhancer	Avg_EnhancerActivity	Avg_EnhancerContact	Avg_EnhancerDistance	Failure
MGP_C57BL6NJ_G0031724	Mrpl51	6	131907910,131908274,131908326	2	8.9536	49.4407	14493.5	-
MGP_C57BL6NJ_G0031507	Suclg2	6	99949854,99868633,99882071,99949879	4	5.71949	18.292	44318.2	-
MGP_C57BL6NJ_G0004871	2610306M01Rik	6	90555810	3	6.86392	33.6642	14261	-
MGP_C57BL6NJ_G0031326	Suclg1	6	75762164,75762434,75762442,75762443,75762450,75774155	4	7.97869	30.0918	15318	-
MGP_C57BL6NJ_G0031424	Antxr1	6	91065739,91037512,91065699,91065739,90997842,91065796	5	5.08383	24.9663	27961.7	-
MGP_C57BL6NJ_G0031019	D630045J12Rik	6	37462950,37341880,37341823,37393196,37365780	7	4.3727	15.578	49930.4	-
MGP_C57BL6NJ_G0031862	Emp1	6	143509341,143509727,143509727,143509804,143509864,143514285	10	4.88215	22.8009	185721	-
MGP_C57BL6NJ_G0030891	Ndufa4	6	9313478,9313414	5	17.4534	20.6139	40510.6	-
MGP_C57BL6NJ_G0030901	Foxp2	6	12452022,12452061,12452124,12452150,12452151,12454130,12745909,12746691,12746691,12746691,12746748,12758139,12758141,12758141,12758154,12820281,12898020,12953527,12953527	10	9.10198	8.73696	222807	-
MGP_C57BL6NJ_G0031545	Ssu2	6	117853137,117842855,117840882	7	4.83449	20.4377	31228.8	-
MGP_C57BL6NJ_G0031369	Bola3	6	86667088,86667157,86667387,86667432,86667461,86668981,86668981,86670036,86671254	5	9.21295	35.3907	26173.1	-
MGP_C57BL6NJ_G0031013	Creb3l2	6	36557934,36441850	5	7.35843	18.971	63495.3	-
MGP_C57BL6NJ_G0031302	Mrpl35	6	74234086,74234039,74237245	3	11.0795	31.032	9057.67	-
MGP_C57BL6NJ_G0031586	Timp4	6	120864557,120864157	7	4.98253	39.1938	13933.4	-
MGP_C57BL6NJ_G0004429	Gm44170	6	92328354	5	5.75106	22.4988	214999	-
MGP_C57BL6NJ_G0030900	Ppp1r3a	6	12313529	5	7.2296	19.1754	523151	-
MGP_C57BL6NJ_G0031020	Zc3hav1l	6	37507302	1	8.9889	58.4932	0	-
MGP_C57BL6NJ_G0031293	Smyd1	6	73624618,73624590,73685914,73560881,73624569,73685887	4	5.80025	11.315	49511.5	-
MGP_C57BL6NJ_G0031866	Plbd1	6	144972306,144972251,144945222,144971941	3	6.43651	21.2995	20453.2	-
MGP_C57BL6NJ_G0031737	Kcna5	6	133366960	4	3.8972	44.7549	5705.25	-
MGP_C57BL6NJ_G0031155	Gpnmb	6	49150118,49150187,49150237,49150249,49160964	2	9.10646	32.7991	20303.7	-
MGP_C57BL6NJ_G0004874	D830050J10Rik	6	121331333,121331360	2	8.13454	53.172	5461.25	-
MGP_C57BL6NJ_G0007141	2310040G24Rik	6	90160006,90160029	5	6.34795	41.0753	8489	-
MGP_C57BL6NJ_G0031000	Tmem140	6	33790396,33790396,33790512,33795699,33795731,33801417	6	4.92592	34.8147	14044	-
MGP_C57BL6NJ_G0031687	Cd163	6	130865476,130865520,130867826,130883629	12	7.93528	6.86348	279518	-
MGP_C57BL6NJ_G0031740	Ndufa9	6	133725372,133725372,133725383	2	7.76696	23.7674	57097.7	-
MGP_C57BL6NJ_G0031478	Aldh1l1	6	94443921,94514814,94514830,94514868,94514873,94531988,94555312	11	4.08389	14.2265	38084.2	-
MGP_C57BL6NJ_G0031522	Gpr27	6	104221006	5	5.01171	23.9022	54060.4	-
MGP_C57BL6NJ_G0031546	Cav3	6	117919181	4	5.32012	38.2576	17625	-
MGP_C57BL6NJ_G0031355	Lbx2	6	86374280,86376554	6	8.02054	27.8781	55336.8	-
MGP_C57BL6NJ_G0031485	Chchd4	6	95491229,95491132	3	7.75631	25.2783	10506.7	-
MGP_C57BL6NJ_G0031166	Cycs	6	50801229	5	7.95247	22.1664	60377.8	-
MGP_C57BL6NJ_G0030873	Pdk4	6	2408102,2408054,2408068	6	17.664	0.436347	659203	-
MGP_C57BL6NJ_G0030919	Cped1	6	20049643,20049671,20049671,20050323,20050619,20081873,20092637,20213190	11	5.73598	14.9068	40573.3	-
MGP_C57BL6NJ_G0031499	Adamts9	6	97039511,96952957,96952967,96947453,97039848	6	7.06221	20.1067	43601.2	-
MGP_C57BL6NJ_G0031540	Bhlhe40	6	113850007,113850177,113850252,113852473	7	6.08852	31.7547	13070	-
MGP_C57BL6NJ_G0030931	Ndufa5	6	22786640,22791344,22791787,22791300	7	10.4142	25.687	34960	-
MGP_C57BL6NJ_G0031372	Actg2	6	86870785,86861816,86860728,86870743,86861317,86861636	7	6.7815	16.9962	39545.8	-
MGP_C57BL6NJ_G0007143	Gm44386	6	90192214	6	4.78409	27.0785	22428.7	-
MGP_C57BL6NJ_G0031397	Alms1	6	89147916,89147922,89147956,89205105,89212372	2	7.03592	25.908	29737.2	-
MGP_C57BL6NJ_G0030932	Asb15	6	22791918,22822514	12	8.51543	16.4653	37565.5	-
MGP_C57BL6NJ_G0031240	Pyurf	6	58514790	3	11.3491	21.8294	23044	-
MGP_C57BL6NJ_G0031929	Itpr2	6	155570590,155570324,155196396,155278580,155247123,155284839,155346904,155457020,155570635,155570590,155570290	1	26.4216	0.436688	716075	-
MGP_C57BL6NJ_G0031949	Caprin2	6	158038355,158092327,158046032,158092240,158043820,158046003,158055098,158091549,158086187,158092252,158091699	14	14.1657	0.434304	469967	-
MGP_C57BL6NJ_G0031657	A2m	6	127775561,127776413,127801615	10	11.0522	3.82428	326125	-
MGP_C57BL6NJ_G0031156	Malsu1	6	49191097,49191150,49191194,49191376,49201183	3	19.1327	21.2518	149902	-
MGP_C57BL6NJ_G0030944	Gcc1	6	26944885,26952855,26944019,26947050	4	4.83608	37.4145	5939.12	-
MGP_C57BL6NJ_G0031208	Aqp1	6	55965139	5	2.97292	50.1254	6157.8	-
MGP_C57BL6NJ_G0031703	Tpi1	6	131504752,131502366,131503320,131504638,131504634	3	5.09064	126.71	3859.07	-
MGP_C57BL6NJ_G0031142	Gimap4	6	48757580,48757609,48757609,48757612,48757612,48757613	10	5.36436	24.5537	48678.4	-
MGP_C57BL6NJ_G0031303	Immt	6	74241456,74241457,74241487,74241490,74241495,74241509,74241536,74241548,74274834,74281310,74282414,74282778,74282817	2	13.067	23.1	18615	-
MGP_C57BL6NJ_G0031524	Rybp	6	104860688,104803391,104858711	5	6.28976	14.0532	45765.1	-
MGP_C57BL6NJ_G0031045	Ssbp1	6	39895632,39895695,39895733,39895748,39895755,39895806,39900759	3	8.93486	31.6326	17706.8	-
MGP_C57BL6NJ_G0030875	Slc25a13	6	3173188,3173243,3035559,3121516,3141532	6	6.61921	21.3474	109216	-
MGP_C57BL6NJ_G0030995	Akr1b10	6	33285646,33285677,33285709,33285709,33291027,33292859	3	7.65329	23.4163	37674.4	-
MGP_C57BL6NJ_G0031910	Ldhb	6	151347760,151341139,151347557	16	11.6968	0.433292	423366	-
MGP_C57BL6NJ_G0031449	Mgll	6	92550290,92550348,92550348,92550359,92550372,92550474,92550582,92550706,92550955,92652136	6	4.39945	38.3568	28195.8	-
MGP_C57BL6NJ_G0031360	Wbp1	6	86411926,86412214,86412214,86412042,86410863,86411533,86411914,86411929	4	8.12976	57.0086	6471.53	-
MGP_C57BL6NJ_G0031023	Ubn2	6	37663748,37663971,37670328,37693803,37694741,37714191,37714289,37715141,37722052	4	8.19858	14.9985	75038.2	-
MGP_C57BL6NJ_G0031955	Bicd1	6	158665682,158665780,158665812,158665865,158666225,158666225,158774512,158777618,158804786	15	12.8813	0.42152	422779	-
MGP_C57BL6NJ_G0033028	Dgat2	7	105876501	8	3.31963	82.517	324647	-
MGP_C57BL6NJ_G0033638	Bnip3	7	149244563,149244552,149233338,149244576,149244536	7	10.9673	0.232189	1.38987e+06	-
MGP_C57BL6NJ_G0033075	Anapc15	7	108847853,108864178,108864488,108864556,108864564,108864565,108864576,108865011,108865109,108865536,108865880,108865943,108867140	5	9.04722	27.2514	20463.6	-
MGP_C57BL6NJ_G0032779	Csrp3	7	51759715,51755335	8	3.33174	35.0344	8194.69	-
MGP_C57BL6NJ_G0032991	Tmem126a	7	96510037,96510058,96510037	7	10.7439	21.5987	30038.3	-
MGP_C57BL6NJ_G0032881	Anpep	7	84970556,84945785,84964698,84970529,84984675,84970539	6	4.47259	24.0099	15280.4	-
MGP_C57BL6NJ_G0032313	Lipe	7	24662870,24666020,24652110,24650992,24657661,24666019	5	5.12726	35.4841	9090.83	-
MGP_C57BL6NJ_G0004527	Gm16175	7	18745125	11	5.14187	31.0247	29905.1	-
MGP_C57BL6NJ_G0033373	Rras2	7	122516811	1	12.0453	43.0588	0	-
MGP_C57BL6NJ_G0032027	Epn1	7	2123686,2123691,2123719,2123744,2127047,2133220	4	25.4901	0.340186	418655	-
MGP_C57BL6NJ_G0031959	Prkcg	7	193717,208043,208166,209849,234670	7	13.0078	0.339664	513268	-
MGP_C57BL6NJ_G0004554	Gm12758	7	35208124,35208188	3	5.00995	50.8598	3077.33	-
MGP_C57BL6NJ_G0033246	Apbb1	7	113198219,113197844,113185957,113186173,113185437,113197807,113185616,113198057,113185952,113185437,113182165,113183954,113197758,113185623,113185925,113185933,113186252,113185330,113197754	8	7.97169	19.6732	38286.2	-
MGP_C57BL6NJ_G0033562	Trim72	7	137550985,137551414	7	3.79982	28.1057	17117.9	-
MGP_C57BL6NJ_G0032161	Slc1a5	7	15269217,15269245,15270275,15272615,15273255,15273960,15280455,15280605	7	4.77024	11.9978	442592	-
MGP_C57BL6NJ_G0032453	Cox7a1	7	30094237	6	8.92099	23.4147	21397	-
MGP_C57BL6NJ_G0032149	C5ar1	7	14681323,14681121	4	4.38061	34.1207	18380.5	-
MGP_C57BL6NJ_G0033392	Itpripl2	7	127231841	6	4.42032	41.9782	9646	-
MGP_C57BL6NJ_G0033007	Thrsp	7	104004734,104004523	5	5.13147	30.8912	7480.6	-
MGP_C57BL6NJ_G0032239	Apoe	7	18613072,18612958,18612313,18612914,18612958,18612944,18612527,18612153,18612956,18612173	8	6.18325	25.1431	167344	-
MGP_C57BL6NJ_G0032484	Cox6b1	7	30598439	3	10.0719	46.0036	10953.7	-
MGP_C57BL6NJ_G0004590	Gm44649	7	85982691,85982714	9	3.7769	21.1296	17806.4	-
MGP_C57BL6NJ_G0032661	Atf5	7	47285145,47286086	3	5.67698	51.1556	6432.67	-
MGP_C57BL6NJ_G0032914	Fsd2	7	86899705	2	10.0281	43.2164	3040	-
MGP_C57BL6NJ_G0032760	Spty2d1	7	49699112	4	7.94186	33.1576	9032.25	-
MGP_C57BL6NJ_G0033560	Fus	7	137512033,137512066,137512067,137512067,137512067,137512084,137517293,137517432,137519700,137520532,137521241,137522871,137523473,137525525,137525557,137528419	6	5.70807	14.6918	26612.6	-
MGP_C57BL6NJ_G0032996	Pcf11	7	98905629,98899244,98880501	2	13.8803	27.6051	17457.2	-
MGP_C57BL6NJ_G0032711	Ppp1r15a	7	48068691,48070962,48070840	5	5.36292	31.8351	8033.2	-
MGP_C57BL6NJ_G0033010	Aamdc	7	104184502,104188328,104188337,104188247,104188335,104188290,104188291,104188323,104188268,104188231,104187076	3	8.01298	44.3463	549876	-
MGP_C57BL6NJ_G0031969	Leng1	7	569233	5	13.8603	0.340186	154895	-
MGP_C57BL6NJ_G0033349	Wee1	7	118296263	6	7.02969	26.4268	40518.8	-
MGP_C57BL6NJ_G0032244	Bcl3	7	18746637,18758188,18747405,18748349,18751512,18757575,18758188	11	5.41316	30.738	28010.4	-
MGP_C57BL6NJ_G0032476	Hspb6	7	30515060,30515406,30516150,30516770	4	7.37995	46.1333	7836.88	-
MGP_C57BL6NJ_G0032737	Tmem143	7	48486980,48487120,48487140,48487459,48487462,48487468,48487468,48501531,48508674	7	7.24011	14.1157	43152.5	-
MGP_C57BL6NJ_G0033708	Hras	7	151721998,151722042,151722032,151722043,151720542,151720015,151721920	3	24.4965	0.340186	685237	-
MGP_C57BL6NJ_G0033657	Fuom	7	150522543,150522546,150522516,150522581,150520128,150522460,150521404,150522484,150522546,150522446,150522106,150522546,150522470	4	21.409	0.340186	632136	-
MGP_C57BL6NJ_G0033400	Iqck	7	127614348,127614363,127614363,127614363,127712769	7	5.48796	37.39	55558	-
MGP_C57BL6NJ_G0032885	Idh2	7	85275448,85275388,85256995,85254621,85275360,85259467,85257725	8	3.25721	28.2269	15870.9	-
MGP_C57BL6NJ_G0032410	Rinl	7	28529695	8	6.85561	22.8807	22870.1	-
MGP_C57BL6NJ_G0031991	Tnni3	7	1472212,1475316,1473345,1475582,1477017,1475230,1475280	4	25.4901	0.326913	744153	-
MGP_C57BL6NJ_G0032697	Hrc	7	47849535	9	6.86743	29.5193	82050.6	-
MGP_C57BL6NJ_G0032907	Alpk3	7	86331804,86372748	9	4.19556	20.1723	23154.4	-
MGP_C57BL6NJ_G0032217	Fosb	7	18167782	8	6.22719	25.2559	11388.2	-
MGP_C57BL6NJ_G0032503	Hamp	7	30990258	5	6.62864	20.2844	22317.2	-
MGP_C57BL6NJ_G0032392	Zfp36	7	28033696	9	6.57613	39.7051	12130	-
MGP_C57BL6NJ_G0032558	Pdcd5	7	36817682,36817370,36813209,36814020,36817665,36817641,36817627	1	8.64225	36.5177	979.857	-
MGP_C57BL6NJ_G0033361	Dkk3	7	120459329	4	4.62914	34.6722	11911.5	-
MGP_C57BL6NJ_G0033719	Eps8l2	7	151876192,151876268,151876299,151876316,151876318,151879968,151896129,151896336,151898401,151899692	3	24.4965	0.324827	848916	-
MGP_C57BL6NJ_G0033693	Cox8b	7	151383447	3	24.4965	0.340186	347171	-
MGP_C57BL6NJ_G0032213	Opa3	7	18077162,18077211,18077211	8	6.99097	24.752	129341	-
MGP_C57BL6NJ_G0033052	Ucp3	7	107281446,107281447,107281449,107281450	8	6.33029	24.7774	34065	-
MGP_C57BL6NJ_G0004533	4933430L12Rik	7	24454987	6	5.60532	31.5912	14901.5	-
MGP_C57BL6NJ_G0032320	Bckdha	7	24940138,24978611	6	6.82335	21.5295	26806.2	-
MGP_C57BL6NJ_G0033424	Uqcrc2	7	129563048,129563112,129563387,129565534,129572790,129579152	7	7.59782	2.08413	296455	-
MGP_C57BL6NJ_G0032680	Nosip	7	47565543,47565543	6	8.0465	19.2428	66719.7	-
MGP_C57BL6NJ_G0032853	Fam174b	7	78421864,78449731,78449795	5	4.60909	21.5652	18982.9	-
MGP_C57BL6NJ_G0033644	Inpp5a	7	149748493,149748494,149759876,149815383,149842680,149886282	3	18.2132	0.28042	1.19916e+06	-
MGP_C57BL6NJ_G0033092	Rrm1	7	109456567	1	13.6346	75.2166	0	-
MGP_C57BL6NJ_G0032833	Chsy1	7	70231781	4	4.53408	25.8443	11182.8	-
MGP_C57BL6NJ_G0033390	Smg1	7	126940631,126940284,126913676,126822566,126940631,126940621	4	7.54432	30.4965	38001.5	-
MGP_C57BL6NJ_G0033023	Lrrc32	7	105139714,105140139,105144664	8	3.9654	20.9736	124541	-
MGP_C57BL6NJ_G0032460	Clip3	7	30220727,30220783,30220784,30220794,30221013,30226103,30233794	3	9.86775	26.0459	12910	-
MGP_C57BL6NJ_G0033577	Bag3	7	138144384	6	4.78655	27.8767	8632.5	-
MGP_C57BL6NJ_G0033006	Ndufc2	7	103985606,103985706	7	6.69406	17.6043	129633	-
MGP_C57BL6NJ_G0033621	Adam12	7	144281251,144003280,144288932,144289073,144220610,144281526	6	4.7974	17.4299	103862	-
MGP_C57BL6NJ_G0033077	Lamtor1	7	108874052,108874126	5	10.1788	24.7851	29834.4	-
MGP_C57BL6NJ_G0033393	Coq7	7	127273241,127273296,127273254	2	8.43261	44.8406	7135.83	-
MGP_C57BL6NJ_G0033516	Spn	7	136565542,136564294,136565551	11	8.57336	6.34386	119529	-
MGP_C57BL6NJ_G0033372	Spon1	7	122149162,122149338	5	4.92211	30.2087	12531.8	-
MGP_C57BL6NJ_G0032599	Etfb	7	45651755,45651791,45651802,45651822,45662035,45665679,45666214	3	8.81548	34.2818	16233.5	-
MGP_C57BL6NJ_G0033755	Igf2	7	153271648,153275304,153271618,153277126,153267183,153282637,153277691,153270170,153277026	2	26.7331	0.327357	636931	-
MGP_C57BL6NJ_G0016093	B230206H07Rik	7	151903237,151903265	3	24.4965	0.323412	866975	-
MGP_C57BL6NJ_G0033088	Nup98	7	109207395,109207422	2	8.65445	35.5321	6965.75	-
MGP_C57BL6NJ_G0033713	Irf7	7	151798108,151798168,151798110,151798109,151796979,151796818,151797731,151797160,151797394,151797671,151798108	3	24.4965	0.33282	761393	-
MGP_C57BL6NJ_G0032911	Cpeb1	7	86779231,86760248,86779231,86673796,86679281,86695212,86779938,86695256,86779865	4	6.40205	20.298	50573.9	-
MGP_C57BL6NJ_G0032822	Mcee	7	68356196,68356234,68356329,68356364	2	13.1108	35.7354	9296.88	-
MGP_C57BL6NJ_G0033658	Echs1	7	150536333,150536246,150533096,150536272,150536272,150536264	4	21.409	0.339836	625369	-
MGP_C57BL6NJ_G0032918	Btbd1	7	87196177	3	7.41736	25.1483	16518	-
MGP_C57BL6NJ_G0032367	Akt2	7	27142308,27144102,27144724,27144814,27145902,27149187,27158154,27158174,27158215,27160105,27160361,27161019,27186063,27201428	11	6.3749	20.4206	44699.2	-
MGP_C57BL6NJ_G0032646	Josd2	7	46894665,46894691,46894707,46894708,46894721,46894724,46894728,46894730,46894735,46894757,46894761,46894770,46894774,46894774,46894779,46894836,46894867,46895511	6	5.44763	27.3742	21694	-
MGP_C57BL6NJ_G0032510	Fxyd3	7	31144793,31140379,31144744,31139128,31139550,31144758,31140141,31143041,31144743,31144734,31144752	8	5.30455	18.3588	26011.8	-
MGP_C57BL6NJ_G0033444	Ndufab1	7	131137967,131139272,131148034,131139962,131147947,131147918,131147527,131148040	2	13.7152	27.1226	19571.8	-
MGP_C57BL6NJ_G0033406	Acsm5	7	128321792	1	3.7658	63.2868	0	-
MGP_C57BL6NJ_G0033683	Cyp2e1	7	151229970	3	24.4965	0.340186	193694	-
MGP_C57BL6NJ_G0032279	Zfp428	7	23583955,23584019,23584048,23584079	4	9.48309	21.4202	26437.1	-
MGP_C57BL6NJ_G0033494	Aldoa	7	136192011,136193183,136191898,136191039,136191064,136190508,136192782,136191750,136191927,136191866,136192772,136193487	6	7.03495	23.6046	13976.1	-
MGP_C57BL6NJ_G0033427	Vwa3a	7	129683707,129683707,129684197,129684197,129684261,129728574,129730232,129732662	8	6.33583	13.7724	131935	-
MGP_C57BL6NJ_G0032932	Il16	7	89137398,89221466,89137228,89231672,89218350,89225880	10	3.92449	14.8081	46359.2	-
MGP_C57BL6NJ_G0032877	Pex11a	7	84857755,84857806,84852258,84853890	6	5.36248	20.7615	21260.9	-
MGP_C57BL6NJ_G0004636	Gm16982	7	152165294	2	22.5854	0.340186	974154	-
MGP_C57BL6NJ_G0033331	Tub	7	117113478,117129511	6	6.39494	12.0285	46552.2	-
MGP_C57BL6NJ_G0033063	P2ry2	7	107881718,107881703	6	4.66411	31.2824	12451.1	-
MGP_C57BL6NJ_G0031965	Ndufa3	7	513819,513826,513831,513832,513837,514063	6	13.6181	0.340186	229395	-
MGP_C57BL6NJ_G0032545	Cebpg	7	36109397,36104330,36108764,36108807	5	5.73596	20.434	21098.6	-
MGP_C57BL6NJ_G0032441	Zfp383	7	29769408,29769702	5	6.66594	33.1674	15248	-
MGP_C57BL6NJ_G0032412	Ech1	7	28575392,28575392,28575524,28576133,28576379,28581884,28582984	5	5.04401	53.8877	5180.6	-
MGP_C57BL6NJ_G0033691	Sirt3	7	151356332,151356772,151352610,151356332,151356332	3	24.4965	0.340186	319400	-
MGP_C57BL6NJ_G0032303	Dedd2	7	24455519,24455478,24455490	4	6.44547	39.8744	9559	-
MGP_C57BL6NJ_G0033461	Nsmce1	7	134784969,134784772,134771938	7	6.24683	25.3437	17786.5	-
MGP_C57BL6NJ_G0032688	Slc17a7	7	47670229	3	8.74104	34.5192	10141.3	-
MGP_C57BL6NJ_G0032705	Gys1	7	47961303,47961336,47980240,47980366,47980889,47983654	8	5.73035	28.1306	15308.5	-
MGP_C57BL6NJ_G0033568	Cox6a2	7	137786174	6	5.17769	30.5157	11493.7	-
MGP_C57BL6NJ_G0033723	Slc25a22	7	151977896,151977831,151977635,151974598,151977641,151975345,151977642,151972757,151972042,151972063,151971602,151972852,151975401,151974427,151974319,151974011,151973974,151977597,151975327,151977596,151975328,151974604,151974608,151974547,151974598	3	24.4965	0.317859	938774	-
MGP_C57BL6NJ_G0004637	Igf2os	7	153275508,153275527,153280959	2	26.7331	0.327918	634089	-
MGP_C57BL6NJ_G0032866	Acan	7	84099582,84146987	13	6.14715	5.76654	156121	-
MGP_C57BL6NJ_G0032783	Htatip2	7	52742409,52742517	6	11.159	15.0437	94551.5	-
MGP_C57BL6NJ_G0032808	Snrpn	7	63451810,63606320	7	5.69354	6.75951	251727	-
MGP_C57BL6NJ_G0033085	Art5	7	109098130,109095515,109095225,109094779	7	2.90813	33.0385	6535.64	-
MGP_C57BL6NJ_G0033355	Lyve1	7	119099639	6	5.48445	18.8228	18420.2	-
MGP_C57BL6NJ_G0033433	Mettl9	7	130000166	2	11.5251	30.9741	27042.5	-
MGP_C57BL6NJ_G0032059	Peg3	7	4037439,4037437,4030233,4037437	3	7.35934	31.4794	33851.1	-
MGP_C57BL6NJ_G0032792	Svip	7	55146454	4	16.0095	14.0165	537120	-
MGP_C57BL6NJ_G0033086	Art1	7	109097028	7	2.90813	33.8441	5567.86	-
MGP_C57BL6NJ_G0033053	Ucp2	7	107303753,107303780,107304211,107304483,107306495,107307612,107307684,107308557,107308762	9	6.04737	26.011	34020.4	-
MGP_C57BL6NJ_G0033617	Uros	7	143719707,143719571,143719682,143719894,143707369,143719672,143713165,143719670,143720685	7	5.13194	27.3768	27972.5	-
MGP_C57BL6NJ_G0032709	Tulp2	7	48028867,48028868,48028969,48057290,48057308,48058165,48058186,48058190,48058221,48059392	10	4.82377	25.6008	21663.4	-
MGP_C57BL6NJ_G0033359	Galnt18	7	120053990,120053990	6	8.07845	16.8955	28410.3	-
MGP_C57BL6NJ_G0033694	Nlrp6	7	151403783,151403783,151403952,151404987	3	24.4965	0.340186	367850	-
MGP_C57BL6NJ_G0032839	Adamts17	7	71004338,71004338,71004338,71004416,71006858,71014285,71076343,71217418	7	6.3711	12.5257	107013	-
MGP_C57BL6NJ_G0034706	Fbxo31	8	129246203,129222985,129223851,129246187	10	5.62508	36.7934	21076	-
MGP_C57BL6NJ_G0034263	Zfp617	8	75110686	3	13.9808	33.4508	16979	-
MGP_C57BL6NJ_G0034088	Enpp6	8	47859886,47859888,47859888,47859915,47956291	9	4.84479	13.2931	75800.6	-
MGP_C57BL6NJ_G0033995	Rab11fip1	8	26342824,26342824	4	15.6396	15.1734	244061	-
MGP_C57BL6NJ_G0034659	Cmc2	8	124092946,124118875,124118842,124118859,124118866,124118785	4	9.89091	33.1726	37645.1	-
MGP_C57BL6NJ_G0033894	Myom2	8	12870040,12872404,12873619,12914937,12927415	10	6.3419	18.1337	139860	-
MGP_C57BL6NJ_G0034461	Arl2bp	8	99598787,99599258	4	4.76538	30.867	10042.1	-
MGP_C57BL6NJ_G0034191	Slc25a42	8	73137109,73137109,73137060,73137109,73137109	4	7.55836	39.5426	11089.5	-
MGP_C57BL6NJ_G0034575	Smpd3	8	112673361	1	11.5722	45.3533	0	-
MGP_C57BL6NJ_G0034319	Il15	8	86399052	5	12.1476	21.0532	51873	-
MGP_C57BL6NJ_G0034140	Tmem192	8	67399729,67399729	1	11.52	38.3112	0	-
MGP_C57BL6NJ_G0034675	Osgin1	8	126863049,126866047,126866092,126866114,126866615	9	5.22528	38.6926	21972.5	-
MGP_C57BL6NJ_G0034581	Has3	8	113259507,113260101	6	5.08301	28.9209	11197	-
MGP_C57BL6NJ_G0033993	Adgra2	8	26248903,26248918,26278408,26281644	6	4.83011	24.3697	20119.3	-
MGP_C57BL6NJ_G0034652	Nudt7	8	121105947,121105964,121106008,121106031,121106032	4	11.7522	19.324	222488	-
MGP_C57BL6NJ_G0034178	Ndufa13	8	72799664	6	4.152	40.3085	7618	-
MGP_C57BL6NJ_G0034110	Gpm6a	8	56640592	6	9.52014	5.39602	919960	-
MGP_C57BL6NJ_G0034663	Gcsh	8	124194012,124191826	2	15.1509	53.8797	7025	-
MGP_C57BL6NJ_G0033843	Irs2	8	8545229	4	4.20856	30.3587	11244.8	-
MGP_C57BL6NJ_G0034010	Nrg1	8	31481676	7	6.90052	3.67088	718080	-
MGP_C57BL6NJ_G0034051	Slc7a2	8	41202746,41202912,41239544,41241184	4	10.4053	11.034	90240.4	-
MGP_C57BL6NJ_G0034584	Sntb2	8	113334660	6	5.93495	35.8577	44017.5	-
MGP_C57BL6NJ_G0034330	Tecr	8	87650671,87650671,87650609	5	6.85818	26.1811	16891.5	-
MGP_C57BL6NJ_G0034252	Slc27a1	8	74716488	7	6.86369	29.3578	42433.1	-
MGP_C57BL6NJ_G0034699	Cox4i1	8	128235493,128235515,128235568,128239822,128240384	7	5.96532	19.0689	26265.4	-
MGP_C57BL6NJ_G0034452	Mt2	8	99069642	5	6.82831	48.3715	4918	-
MGP_C57BL6NJ_G0034674	Mlycd	8	126823996,126824016	2	6.39286	85.6085	2232.5	-
MGP_C57BL6NJ_G0034467	Coq9	8	99782948,99783032,99783042,99783056,99783056,99801075,99801927,99804466	5	5.49509	19.209	21657	-
MGP_C57BL6NJ_G0034416	Nkd1	8	92990901	4	14.6002	22.8516	89911.2	-
MGP_C57BL6NJ_G0034277	Calr3	8	75704084,75692119	7	6.62764	50.2982	165142	-
MGP_C57BL6NJ_G0034528	Nol3	8	111490950	9	5.24955	33.05	10867.2	-
MGP_C57BL6NJ_G0034429	Irx3	8	96492135,96492134	5	5.60758	25.7091	86175.4	-
MGP_C57BL6NJ_G0007444	9530052E02Rik	8	8544621,8587711	6	9.30218	15.1143	159498	-
MGP_C57BL6NJ_G0034654	Clec3a	8	121413965	8	7.86709	8.89864	247052	-
MGP_C57BL6NJ_G0033897	Angpt2	8	16746092,16702361	5	5.45318	15.557	45238.5	-
MGP_C57BL6NJ_G0034510	Rrad	8	110708385	7	5.23024	53.4702	10293.7	-
MGP_C57BL6NJ_G0034379	Prdx2	8	89198294,89198318,89198401,89198401,89198474,89198564,89198946,89200163	9	5.20553	25.7654	12696.7	-
MGP_C57BL6NJ_G0034304	Lsm6	8	82513998,82513998,82494483,82497487	3	5.81084	29.7685	19784.3	-
MGP_C57BL6NJ_G0034307	Mmaa	8	83017970	4	6.07322	16.2781	96323.8	-
MGP_C57BL6NJ_G0034415	Brd7	8	92780633,92812572,92781635,92783201,92790548,92790470,92812392	5	13.1434	17.1773	59287.9	-
MGP_C57BL6NJ_G0004693	Gm16156	8	112231076	7	5.55417	23.1464	19411	-
MGP_C57BL6NJ_G0034083	Acsl1	8	47299711,47299769,47299847,47324869,47324869,47326727,47361835,47366113	11	4.38512	19.0106	51961.2	-
MGP_C57BL6NJ_G0034497	Tk2	8	110267794	5	5.37461	31.235	14584.2	-
MGP_C57BL6NJ_G0034073	Pdlim3	8	46662971	5	6.11649	21.2802	65866	-
MGP_C57BL6NJ_G0034283	Tmem38a	8	75847867	6	4.86511	25.3634	11518.3	-
MGP_C57BL6NJ_G0016104	B430010I23Rik	8	41361030	7	3.78098	44.9264	6395.29	-
MGP_C57BL6NJ_G0034380	Junb	8	89207455	8	5.20897	34.4324	7999.75	-
MGP_C57BL6NJ_G0034199	Comp	8	73309684	6	3.81366	31.0181	9461	-
MGP_C57BL6NJ_G0034331	Dnajb1	8	87667947	3	9.45036	32.7526	10250.3	-
