Ensembl ID	Gene Name	chr	TSS	#Enhancer	Avg_EnhancerActivity	Avg_EnhancerContact	Avg_EnhancerDistance	Failure
MGP_CASTEiJ_G0029894	Pyurf	6	56246173	2	16.5254	53.1236	5676	-
MGP_CASTEiJ_G0004265	Gm15543	6	148173994	3	3.93117	69.2139	3953.67	-
MGP_CASTEiJ_G0030335	Cd163	6	126390886,126390930,126409358	12	10.0497	4.37836	513608	-
MGP_CASTEiJ_G0029818	Malsu1	6	47210370,47210423,47210467,47210649,47220858	2	10.8234	28.0214	12056.3	-
MGP_CASTEiJ_G0030009	Wbp1	6	83250162,83250450,83250450,83250278,83249093,83249768,83250150,83250165	6	6.85034	40.8571	9272.06	-
MGP_CASTEiJ_G0030274	Zfp9	6	120128611,120115932	3	10.2557	35.3553	26634.5	-
MGP_CASTEiJ_G0030351	Tpi1	6	126916692,126914777,126914536	8	5.60571	44.1098	227412	-
MGP_CASTEiJ_G0004206	0610040F04Rik	6	109982560,109933850	6	5.05913	17.4278	35855.6	-
MGP_CASTEiJ_G0030473	Smim10l1	6	135541481,135541837,135541871	2	10.2213	24.9287	30996.3	-
MGP_CASTEiJ_G0030046	Alms1	6	85895193,85895308,85954049,85961326,86085485	1	10.5515	23.5391	62675.2	-
MGP_CASTEiJ_G0029869	Aqp1	6	53847105	6	3.50439	37.825	10118.5	-
MGP_CASTEiJ_G0030101	Mgll	6	89260620,89260631,89260644,89260746,89261227,89261301,89364563	9	4.64536	28.0952	32366.5	-
MGP_CASTEiJ_G0030388	Ndufa9	6	129081413,129081412,129081413,129081424	7	5.80781	13.4379	126689	-
MGP_CASTEiJ_G0030076	Antxr1	6	87795345,87764589,87795305,87795345,87726396,87795402	4	3.44095	28.3284	32826.6	-
MGP_CASTEiJ_G0029944	Krcc1	6	70824218,70824242,70824560,70836286	4	5.93624	47.5956	9684.56	-
MGP_CASTEiJ_G0029533	Pdk4	6	2281129,2281022,2281081,2281095	10	16.4865	0.409386	632237	-
MGP_CASTEiJ_G0029684	Ubn2	6	36169988,36170211,36170327,36176567,36198154,36199093,36219083,36219181,36220055,36226987	6	8.61428	11.0822	480509	-
MGP_CASTEiJ_G0029661	Tmem140	6	32402510,32402510,32402626,32406464,32406496,32412103	5	4.40689	41.0477	8622.6	-
MGP_CASTEiJ_G0030584	Bicd1	6	152589395,152589493,152589525,152589578,152589935,152589935,152700908,152703944,152741202	16	10.0738	0.427333	416467	-
MGP_CASTEiJ_G0029680	D630045J12Rik	6	35973118,35862478,35862421,35914571,35886271	9	6.19246	15.4267	63559.2	-
MGP_CASTEiJ_G0030136	Lsm3	6	92166488,92166517,92166537,92166607,92166608	7	6.57597	27.7826	17613.4	-
MGP_CASTEiJ_G0029942	Smyd1	6	70824231,70815069,70815041,70874555,70749463,70815020,70874528	6	8.90248	21.7808	167804	-
MGP_CASTEiJ_G0029562	Foxp2	6	11723809,11723842,11723905,11723931,11723932,11725965,12023471,12024313,12024313,12024313,12024370,12037332,12037334,12037334,12037347,12095347,12167509,12224754,12224754	7	6.71758	7.72813	322453	-
MGP_CASTEiJ_G0030018	Bola3	6	83508912,83508981,83509211,83509256,83509285,83510805,83510805,83511860,83513073	7	8.38599	25.8086	29281.2	-
MGP_CASTEiJ_G0030492	Emp1	6	137763848,137764235,137764235,137764312,137764372,137768806	5	4.84842	32.5137	11471.4	-
MGP_CASTEiJ_G0014966	Gm26728	6	127652688,127652692,127652694	8	4.68982	24.217	23581.5	-
MGP_CASTEiJ_G0030410	Fkbp4	6	130836647,130836647,130836110,130835623	7	7.45407	23.0429	31532.1	-
MGP_CASTEiJ_G0029952	Mrpl35	6	71426157,71426110,71429323	3	11.4686	35.8254	9837.56	-
MGP_CASTEiJ_G0004626	D830050J10Rik	6	117189512,117189539	3	7.56863	29.6247	265419	-
MGP_CASTEiJ_G0030021	Actg2	6	83704427,83696353,83695260,83704385,83695849,83696171	11	5.57613	11.8692	56275.4	-
MGP_CASTEiJ_G0029552	Ndufa4	6	8676020,8676084	5	17.951	25.2277	19378.2	-
MGP_CASTEiJ_G0030004	Lbx2	6	83214860,83215787	9	7.52337	21.9495	38763.9	-
MGP_CASTEiJ_G0004623	2610306M01Rik	6	87285898	6	4.74057	41.1932	16446	-
MGP_CASTEiJ_G0030147	Adamts9	6	93677451,93677290,93677181,93589776,93589786,93584306,93677451	7	5.42468	26.2461	45920.2	-
MGP_CASTEiJ_G0014942	2210408F21Rik	6	28618933,28618933,28618933,28618939,28618990,28618990,28619007,28619007,28619020,28619026,28619032,28680786,28687933,28695406,28727744	9	4.07268	25.688	41338.1	-
MGP_CASTEiJ_G0006835	2310040G24Rik	6	86903742,86903765	8	6.40055	37.4728	24108.9	-
MGP_CASTEiJ_G0029561	Ppp1r3a	6	11572342	3	21.0233	32.9549	104319	-
MGP_CASTEiJ_G0030155	Suclg2	6	96615513,96542628,96555715,96615538	4	6.25084	19.6596	40461.4	-
MGP_CASTEiJ_G0004190	Gm44170	6	89027125	6	5.31311	26.7765	47679.2	-
MGP_CASTEiJ_G0029976	Suclg1	6	72966127,72966397,72966405,72966406,72966413,72977931	4	6.23835	30.6172	15493.9	-
MGP_CASTEiJ_G0030523	Pde3a	6	144037778,144038475	4	8.27871	24.0161	31795.1	-
MGP_CASTEiJ_G0030496	Plbd1	6	139163779,139163724,139136333,139163414	4	10.9427	18.4863	36753.1	-
MGP_CASTEiJ_G0029804	Gimap4	6	46804375,46804404,46804404,46804407,46804407,46804408	8	4.91785	23.3779	47388.1	-
MGP_CASTEiJ_G0029592	Ndufa5	6	21695148,21699953,21700396,21699909	5	5.55521	31.1663	9776.1	-
MGP_CASTEiJ_G0029593	Asb15	6	21700527,21728538	9	4.92959	22.8851	22368.9	-
MGP_CASTEiJ_G0030126	Aldh1l1	6	91101731,91169984,91170000,91170038,91170043,91187287,91208606	12	4.14453	17.0531	54704.9	-
MGP_CASTEiJ_G0029656	Akr1b10	6	31905046,31905077,31905109,31905109,31911727,31913579	6	9.78165	20.2438	199071	-
MGP_CASTEiJ_G0030194	Cav3	6	113933478	2	9.91025	56.2875	297242	-
MGP_CASTEiJ_G0029953	Immt	6	71435754,71435756,71435802,71435803,71435833,71435836,71435841,71435855,71435882,71473539,71481585,71482692,71482970,71483056	2	13.4416	30.9101	20597.1	-
MGP_CASTEiJ_G0004293	4933430L12Rik	7	17503103	8	6.24399	34.6148	366459	-
MGP_CASTEiJ_G0031426	Pex11a	7	73006433,73006484,73002254,73003894	7	6.83851	17.2136	58971.3	-
MGP_CASTEiJ_G0031063	Hspb6	7	23200512,23200858,23201602,23202210	1	4.79275	47.1597	157248	-
MGP_CASTEiJ_G0031213	Atf5	7	37266454,37267398	7	5.04401	18.3625	13292	-
MGP_CASTEiJ_G0004396	Igf2os	7	139768512,139768531,139774305	5	6.08407	30.9344	37895.4	-
MGP_CASTEiJ_G0031482	Il16	7	77186876,77270574,77186706,77281867,77265281,77276132	9	4.46439	13.7876	53119.9	-
MGP_CASTEiJ_G0031567	Lrrc32	7	92942603,92943015,92947558	7	3.84349	23.2048	14859.3	-
MGP_CASTEiJ_G0031628	Art5	7	96841292,96838682,96838392,96837949	8	4.77013	29.1401	12785.9	-
MGP_CASTEiJ_G0032224	Sirt3	7	137810874,137810893,137811333,137806709,137810893,137810893	6	5.97814	22.9607	16502.6	-
MGP_CASTEiJ_G0031572	Dgat2	7	93681538	7	5.68764	32.6417	12360.9	-
MGP_CASTEiJ_G0031249	Hrc	7	37841481	6	5.94536	32.9762	19214	-
MGP_CASTEiJ_G0031000	Rinl	7	21325684	2	2.74555	72.1505	1.52623e+06	-
MGP_CASTEiJ_G0031922	Smg1	7	113655438,113626418,113548198,113655438,113655428,113655150	4	9.06395	27.4715	45137.5	-
MGP_CASTEiJ_G0031041	Cox7a1	7	22808487	3	8.35644	40.1693	22870.3	-
MGP_CASTEiJ_G0031357	Snrpn	7	52323711,52510828	5	4.60921	21.9505	98221	-
MGP_CASTEiJ_G0031388	Adamts17	7	59457402,59457402,59457402,59457480,59459930,59469169,59533922,59681019	5	5.11259	12.7822	151159	-
MGP_CASTEiJ_G0031597	Ucp2	7	95101444,95101471,95101902,95102174,95105178,95106295,95106367,95107238,95107443	6	3.85122	20.6902	16807	-
MGP_CASTEiJ_G0031629	Art1	7	96840193	7	3.26676	36.8116	8421.29	-
MGP_CASTEiJ_G0031924	Itpripl2	7	113917220	7	4.08723	27.015	16784	-
MGP_CASTEiJ_G0031905	Rras2	7	109347672,109347394	5	6.95275	18.1288	38835.2	-
MGP_CASTEiJ_G0031460	Cpeb1	7	74895416,74873555,74895416,74788377,74793858,74811762,74896122,74811806,74896049	8	5.94641	11.73	74521	-
MGP_CASTEiJ_G0030679	Peg3	7	3689519,3689364,3689517,3682370,3689517	5	6.93061	19.872	141325	-
MGP_CASTEiJ_G0030843	Bcl3	7	14677541,14689284,14678309,14679253,14682537,14688671,14689284	9	4.78221	37.7462	17538.5	-
MGP_CASTEiJ_G0031956	Uqcrc2	7	116154774,116154838,116155113,116157250,116164738,116171174	3	8.41594	22.3348	23935.7	-
MGP_CASTEiJ_G0031371	Mcee	7	56965739,56965777,56965857,56965892	2	11.6028	24.4844	9151.62	-
MGP_CASTEiJ_G0030816	Fosb	7	14084700	9	5.12699	35.1163	676229	-
MGP_CASTEiJ_G0031048	Clip3	7	22927559,22927615,22927616,22927626,22927845,22932862,22941790	2	17.6403	0.340186	417616	-
MGP_CASTEiJ_G0004395	Gm16982	7	138632033	3	3.20241	48.6995	6510	-
MGP_CASTEiJ_G0031029	Zfp383	7	22503564,22503845	1	19.1819	0.340186	204874	-
MGP_CASTEiJ_G0031120	Cebpg	7	26336966,26331905,26336333,26336376	5	4.17228	24.6726	11741.8	-
MGP_CASTEiJ_G0031535	Tmem126a	7	84589980,84590001,84589980	4	12.4563	19.3892	16347.5	-
MGP_CASTEiJ_G0032191	Echs1	7	137015288,137015201,137011056,137015227,137015227,137015219	5	11.4715	21.9669	29502.9	-
MGP_CASTEiJ_G0031551	Thrsp	7	91819657,91819446	6	6.41045	33.3034	7928.92	-
MGP_CASTEiJ_G0032111	Bag3	7	124445961	4	5.16703	37.6132	5518	-
MGP_CASTEiJ_G0032177	Inpp5a	7	136224984,136224985,136225162,136238266,136301128,136329737,136371774	13	3.75028	13.3307	60285.3	-
MGP_CASTEiJ_G0032216	Cyp2e1	7	137686611	7	5.90881	11.9283	253665	-
MGP_CASTEiJ_G0030615	Tnni3	7	1416988,1420726,1418726,1420996,1422433,1420640,1420690	1	30.7167	0.275567	1.23917e+06	-
MGP_CASTEiJ_G0032256	Slc25a22	7	138434163,138434098,138433902,138433908,138430870,138431617,138433909,138429028,138428314,138428335,138427874,138429123,138431673,138430699,138430591,138430283,138430246,138433864,138431599,138433863,138431600,138430876,138430880,138430819,138430870	7	5.79496	33.2829	22768.8	-
MGP_CASTEiJ_G0031071	Cox6b1	7	23279708	3	16.3427	0.340186	622417	-
MGP_CASTEiJ_G0031463	Fsd2	7	75012078	4	5.90772	32.8908	7880.25	-
MGP_CASTEiJ_G0030598	Leng1	7	549703	2	12.1768	0.340186	17740	-
MGP_CASTEiJ_G0032094	Fus	7	123845997,123846030,123846031,123846031,123846031,123846048,123851352,123851433,123853699,123854526,123854557,123855234,123856861,123857683,123859765,123862607	6	6.09936	17.0922	56771.1	-
MGP_CASTEiJ_G0031618	Anapc15	7	96597858,96616538,96616847,96616915,96616923,96616924,96616935,96617370,96617470,96617899,96618269,96618332,96619531	3	11.8033	26.7072	17500.7	-
MGP_CASTEiJ_G0031002	Ech1	7	21364972,21364972,21365105,21365714,21365960,21371354,21372454	2	4.39392	49.8332	50194.8	-
MGP_CASTEiJ_G0030756	C5ar1	7	10978013,10977811	6	4.42408	81.6397	27779.2	-
MGP_CASTEiJ_G0031434	Idh2	7	73407834,73407774,73386561,73384187,73407746,73389024,73387291	11	4.29882	21.6169	103933	-
MGP_CASTEiJ_G0031596	Ucp3	7	95071102,95071103,95071105,95071106	1	17.0819	0.340186	576782	-
MGP_CASTEiJ_G0031327	Csrp3	7	41654259,41658652	9	3.4783	19.6947	8292.83	-
MGP_CASTEiJ_G0032246	Irf7	7	138244716,138244776,138244718,138244717,138243613,138243452,138244348,138243794,138244028,138244288,138244716	3	6.48326	24.9187	30171.2	-
MGP_CASTEiJ_G0031261	Tulp2	7	38029632,38029633,38029734,38058936,38058954,38059802,38059823,38059827,38059858,38061029	11	5.46198	16.5068	25227.3	-
MGP_CASTEiJ_G0031257	Gys1	7	37955435,37955468,37983811,37983937,37984460,37990046	10	4.60769	19.4598	20715.8	-
MGP_CASTEiJ_G0030838	Apoe	7	14531266,14531152,14531108,14530507,14531152,14531138,14530721,14530347,14531150,14530367	8	4.64144	40.4204	136925	-
MGP_CASTEiJ_G0031635	Rrm1	7	97206738	2	9.40249	32.214	11868	-
MGP_CASTEiJ_G0031881	Wee1	7	105147142	5	4.83919	31.2148	6213.2	-
MGP_CASTEiJ_G0031959	Vwa3a	7	116267718,116267718,116268208,116268208,116268272,116320084,116321743,116324175	4	4.74019	30.297	26404.8	-
MGP_CASTEiJ_G0031620	Lamtor1	7	96626525,96626546	4	9.62056	26.1117	16063.6	-
MGP_CASTEiJ_G0031331	Htatip2	7	42645947	3	7.63501	50.0652	4095.33	-
MGP_CASTEiJ_G0031263	Ppp1r15a	7	38068870,38071255,38071133,38071205	5	6.42434	27.1374	16060.7	-
MGP_CASTEiJ_G0032027	Aldoa	7	122583373,122584556,122583260,122582401,122582426,122581870,122584155,122583112,122583289,122583228,122584145,122584860	5	5.78541	38.2918	12105.5	-
MGP_CASTEiJ_G0030594	Ndufa3	7	501415,501422,501427,501428,501433,501659	3	11.8079	0.340186	28833	-
MGP_CASTEiJ_G0030917	Bckdha	7	17932319,17960731	7	6.36143	17.9645	87224.2	-
MGP_CASTEiJ_G0030588	Prkcg	7	194408,209762,209885,211508,236892	7	10.9253	0.340186	400473	-
MGP_CASTEiJ_G0032171	Bnip3	7	135721334,135721323,135707673,135721347,135721307	4	6.55721	43.2492	6930.6	-
MGP_CASTEiJ_G0031891	Galnt18	7	106887296,106887657,106887657	7	6.54756	19.5639	358940	-
MGP_CASTEiJ_G0031993	Nsmce1	7	121207092,121206895,121192469	5	5.51653	23.7274	14804.6	-
MGP_CASTEiJ_G0031341	Svip	7	44891484	3	5.99683	55.146	8395	-
MGP_CASTEiJ_G0032096	Trim72	7	123884054,123884484	7	4.5742	32.5324	12451.6	-
MGP_CASTEiJ_G0004348	Gm44649	7	74099274,74099297	7	5.0051	28.4251	15576.4	-
MGP_CASTEiJ_G0031863	Tub	7	103947823,103947853,103966151	5	7.46912	12.2708	569698	-
MGP_CASTEiJ_G0032252	Eps8l2	7	138322410,138322486,138322517,138322534,138322536,138326181,138341066,138341273,138343282,138344574	6	5.59247	28.0762	19589.9	-
MGP_CASTEiJ_G0031415	Acan	7	72266960,72316619	6	6.14491	5.078	192844	-
MGP_CASTEiJ_G0031925	Coq7	7	113960145,113960200,113960158	2	8.89936	34.5404	7001.83	-
MGP_CASTEiJ_G0031198	Josd2	7	36892166,36892192,36892208,36892209,36892222,36892225,36892229,36892231,36892236,36892258,36892262,36892271,36892275,36892275,36892280,36892337,36892368,36893012	6	5.70305	27.1522	13121.2	-
MGP_CASTEiJ_G0004314	Gm12758	7	25446838,25446898	4	4.72254	42.4002	8771	-
MGP_CASTEiJ_G0031932	Iqck	7	114323177,114323192,114323192,114323192,114417321	7	5.03481	16.7834	64480.7	-
MGP_CASTEiJ_G0031887	Lyve1	7	105925748	3	12.5477	0.332331	453176	-
MGP_CASTEiJ_G0030900	Dedd2	7	17503637,17503594,17503606	8	6.24399	34.6148	366459	-
MGP_CASTEiJ_G0030877	Zfp428	7	16704359,16704423,16704451,16704482	4	6.56443	30.8087	23621.8	-
MGP_CASTEiJ_G0032008	Tufm	7	122242718,122242735,122242986,122243972,122244728	5	7.80486	27.7112	9607.16	-
MGP_CASTEiJ_G0030651	Epn1	7	2034902,2034998,2035003,2035031,2035056,2039920,2046082	1	30.7167	0.340186	622052	-
MGP_CASTEiJ_G0030910	Lipe	7	17714610,17707585,17717684,17703878,17702770,17709480,17717683	9	5.80761	27.7777	140243	-
MGP_CASTEiJ_G0032154	Adam12	7	130542243,130265786,130549179,130549320,130489472,130542518	6	3.86612	15.8508	132762	-
MGP_CASTEiJ_G0031402	Fam174b	7	66757838,66787296,66787412	8	5.07509	25.2964	22599.6	-
MGP_CASTEiJ_G0031232	Nosip	7	37536479,37536479	8	4.56233	24.9012	11480.4	-
MGP_CASTEiJ_G0032150	Uros	7	129982304,129982279,129982168,129982491,129972116,129982269,129976623,129982267,129983281	5	8.53577	18.4536	43772.1	-
MGP_CASTEiJ_G0031780	Apbb1	7	100695478,100681776,100695103,100682296,100682512,100687225,100681955,100695316,100682291,100681776,100676484,100678273,100695017,100681962,100682264,100682272,100682591,100681669,100695013	5	7.65472	32.0893	15109.6	-
MGP_CASTEiJ_G0031550	Ndufc2	7	91801099,91801199	4	5.32757	31.327	10525	-
MGP_CASTEiJ_G0031631	Nup98	7	96957852,96957879	4	7.97518	18.1959	57965.4	-
MGP_CASTEiJ_G0031097	Fxyd3	7	23779990,23775473,23779941,23770854,23771268,23779955,23775235,23778158,23779940,23779931,23779949	8	5.22821	32.7583	141065	-
MGP_CASTEiJ_G0031893	Dkk3	7	107276036	3	4.38058	30.9648	17510	-
MGP_CASTEiJ_G0031311	Spty2d1	7	39704427	5	7.91857	22.8418	102283	-
MGP_CASTEiJ_G0031554	Aamdc	7	91993514,91989674,91993502,91993421,91993509,91993520,91993464,91993465,91993497,91993442,91993405,91992248	3	9.64644	30.9937	35174.8	-
MGP_CASTEiJ_G0030984	Zfp36	7	20862943	1	9.59522	598.789	13207	-
MGP_CASTEiJ_G0031525	Me3	7	83756513,83756655,83756824,83756989,83849231,83937217	10	4.27655	12.0998	94119	-
MGP_CASTEiJ_G0032241	Hras	7	138169344,138169388,138169378,138169389,138167902,138167375,138169266	3	7.62486	30.9572	11366.2	-
MGP_CASTEiJ_G0004287	Gm16175	7	14676031	9	5.02171	34.9532	34539.6	-
MGP_CASTEiJ_G0032226	Cox8b	7	137829797	6	5.52363	34.1848	8450.33	-
MGP_CASTEiJ_G0032049	Spn	7	122939443,122938198,122939452	7	10.0651	9.47829	193131	-
MGP_CASTEiJ_G0031468	Btbd1	7	75294309	2	7.26063	35.3774	4484.5	-
MGP_CASTEiJ_G0031540	Pcf11	7	86923233,86916844,86894593,86922955	3	25.2202	15.5915	207950	-
MGP_CASTEiJ_G0032283	Igf2	7	139762902,139768310,139762872,139770107,139758446,139775983,139770672,139761424,139770007	5	3.01166	29.5635	17973.5	-
MGP_CASTEiJ_G0032102	Cox6a2	7	124100356	5	7.32505	29.7073	11224.2	-
MGP_CASTEiJ_G0031133	Pdcd5	7	27008933,27008617,27004574,27005279,27008916,27008892,27008878	2	7.58363	27.3572	24929.4	-
MGP_CASTEiJ_G0031240	Slc17a7	7	37650566	5	7.22034	27.182	17101.2	-
MGP_CASTEiJ_G0031904	Spon1	7	108978298,108978474,108978517	2	4.80677	30.9175	28254.2	-
MGP_CASTEiJ_G0031965	Mettl9	7	116593067	3	9.27782	31.8794	22147	-
MGP_CASTEiJ_G0030768	Slc1a5	7	11551997,11552025,11553055,11555394,11556286,11556996,11564165,11564315	5	5.30249	29.2459	44082.2	-
MGP_CASTEiJ_G0031976	Ndufab1	7	117725237,117714957,117725202,117716244,117725077,117716718,117725076,117724660,117725179	5	9.49603	16.9383	27588.1	-
MGP_CASTEiJ_G0031607	P2ry2	7	95669583,95669568	7	5.25131	17.5439	16079.3	-
MGP_CASTEiJ_G0031288	Tmem143	7	38498649,38498789,38498809,38499128,38499131,38499137,38499137,38514122,38521244	6	4.50188	13.2891	259956	-
MGP_CASTEiJ_G0030812	Opa3	7	14000142,14000191,14000191	5	5.74168	29.4734	26869.6	-
MGP_CASTEiJ_G0031938	Acsm5	7	115002592	1	7.12768	52.1827	0	-
MGP_CASTEiJ_G0015015	B230206H07Rik	7	138348118,138348146	2	7.06617	36.0226	18482.5	-
MGP_CASTEiJ_G0032227	Nlrp6	7	137850056,137850056,137850225,137851260	7	5.88669	22.4199	19086.7	-
MGP_CASTEiJ_G0031382	Chsy1	7	58699454	6	5.11038	26.029	511498	-
MGP_CASTEiJ_G0032190	Fuom	7	136998421,136998424,136998394,136998459,136995811,136998338,136997196,136998362,136998424,136998324,136997948,136998424,136998348	5	9.41752	20.453	29648	-
MGP_CASTEiJ_G0031161	Etfb	7	35615307,35615343,35615354,35615374,35625446,35629046,35629580	7	5.1974	23.8321	21262	-
MGP_CASTEiJ_G0032947	Aktip	8	91418143,91420723,91421246,91420804,91420808,91418883	8	6.85249	15.0908	321075	-
MGP_CASTEiJ_G0032383	Mcf2l	8	10059205,10059226,10059347,10100914,10101551,10101569,10101633,10113270,10134375,10134415,10134576,10135879,10135947,10168656,10168661,10168676,10195836,10195852,10196160,10197404,10197920,10201536	17	3.10162	13.5848	51983.6	-
MGP_CASTEiJ_G0033224	Fbxo31	8	124147661,124125984,124126850,124147645	5	7.63084	43.0083	14097.3	-
MGP_CASTEiJ_G0032366	Irs2	8	8042877	5	4.49763	31.4909	7481.8	-
MGP_CASTEiJ_G0032724	Kxd1	8	69987644,69982700,69982799,69982700,69987644,69982610,69987124,69982624	8	7.236	29.0561	40687.7	-
MGP_CASTEiJ_G0032937	Nkd1	8	88658950	4	4.43956	26.8491	23043.2	-
MGP_CASTEiJ_G0032860	Prkaca	8	83945392	3	7.94291	54.1588	5063.67	-
MGP_CASTEiJ_G0033294	Egln1	8	127661402	4	5.15939	48.6591	5359	-
MGP_CASTEiJ_G0032918	Gpt2	8	85540508,85540539,85540541,85563171,85566620	8	8.51205	30.3474	68897	-
MGP_CASTEiJ_G0033291	Gnpat	8	127568595,127568634,127590890,127590959,127592942,127595058	8	4.18364	23.8385	16342.6	-
MGP_CASTEiJ_G0033029	Rrad	8	105784753	10	4.95705	43.683	12782.6	-
MGP_CASTEiJ_G0032982	Arl2bp	8	95170815,95171286	4	7.64055	32.101	29053.4	-
MGP_CASTEiJ_G0032849	Ndufb7	8	83504316,83504403	3	5.06085	107.663	3547.33	-
MGP_CASTEiJ_G0032330	Pet100	8	571840	6	16.1815	0.420657	723689	-
MGP_CASTEiJ_G0032899	Prdx2	8	85018860,85018884,85018968,85018968,85019041,85019131,85019513,85020735	9	4.6624	41.0958	8836.78	-
MGP_CASTEiJ_G0032584	Fat1	8	43441837,43444654,43456470,43540296,43555620,43555620,43556222	6	5.881	12.5312	58977.2	-
MGP_CASTEiJ_G0004452	Gm16156	8	107194358	6	7.39715	29.7456	38137.3	-
MGP_CASTEiJ_G0032827	Mmaa	8	79029908	8	4.6467	15.7403	40620.8	-
MGP_CASTEiJ_G0032519	Rab11fip1	8	24911987,24911987	6	8.83387	19.131	132979	-
MGP_CASTEiJ_G0033275	Acta1	8	126539756	5	3.7053	45.6673	13819.4	-
MGP_CASTEiJ_G0033018	Tk2	8	105373935	4	4.53847	43.5287	9529.75	-
MGP_CASTEiJ_G0032676	Lpl	8	68204614,68204678,68204780,68215793	8	4.60568	28.1556	12634.8	-
MGP_CASTEiJ_G0032607	Enpp6	8	45626447,45626449,45626449,45626476,45626493,45717421	7	4.79387	20.1998	53012.3	-
MGP_CASTEiJ_G0033111	Nfat5	8	108662807,108662807,108662807,108662846,108662896,108662896,108663163,108716231,108716231,108716636,108721897,108734409	4	5.88031	20.4691	37406.2	-
MGP_CASTEiJ_G0033193	Osgin1	8	121790733,121793730,121793734,121793774,121793779,121793801	8	3.38089	51.3315	13637.5	-
MGP_CASTEiJ_G0032420	Angpt2	8	16152419,16108523,16151990	8	2.91852	23.0918	20618.8	-
MGP_CASTEiJ_G0033170	Nudt7	8	116023282,116023299,116023343,116023366,116023367	3	5.82964	36.0719	7541.67	-
MGP_CASTEiJ_G0033217	Cox4i1	8	123146266,123146301,123146341,123147284,123150555,123151117	6	4.74205	41.0133	13724.2	-
MGP_CASTEiJ_G0033177	Cmc2	8	119020073,119047585,119047552,119047569,119047576,119047492	6	5.16019	41.386	168056	-
MGP_CASTEiJ_G0032517	Adgra2	8	24814669,24814684,24846015,24849277	5	3.47608	14.4303	28378.8	-
MGP_CASTEiJ_G0032809	Hmox1	8	74631683,74631733,74631942	6	8.14002	15.4063	20920.8	-
MGP_CASTEiJ_G0032696	Ndufa13	8	69316179	9	3.69441	32.2747	10081.4	-
MGP_CASTEiJ_G0032824	Lsm6	8	78542857,78542857,78531961,78534966	4	6.99919	16.9456	31927.8	-
MGP_CASTEiJ_G0033172	Clec3a	8	116316667	6	6.1459	7.0875	230440	-
MGP_CASTEiJ_G0032717	Comp	8	69827054	5	5.17794	31.9772	12914	-
MGP_CASTEiJ_G0032629	Gpm6a	8	54125788	12	7.7869	5.46204	360369	-
MGP_CASTEiJ_G0032974	Mt1	8	94674813	8	4.18427	42.4204	7215.62	-
MGP_CASTEiJ_G0032950	Irx3	8	92146082,92146081	5	5.56533	26.3652	27644.6	-
MGP_CASTEiJ_G0032569	Cnot7	8	38846179,38855842,38859890,38855806,38855806,38855391,38844896,38851496,38851413,38855810,38859878,38855391	4	11.6458	10.8774	352358	-
MGP_CASTEiJ_G0032839	Il15	8	82318725	5	7.79851	21.0284	29529	-
MGP_CASTEiJ_G0015026	B430010I23Rik	8	39376535,39376805	8	3.81213	36.4684	6492.06	-
MGP_CASTEiJ_G0032533	Nrg1	8	29779402	8	4.90028	2.76464	843790	-
MGP_CASTEiJ_G0032973	Mt2	8	94668233	6	4.35969	46.5317	6822.5	-
MGP_CASTEiJ_G0033249	Acsf3	8	125422066	4	5.42564	28.8109	41804.5	-
MGP_CASTEiJ_G0032769	Slc27a1	8	71124293	8	6.58832	40.088	20534.2	-
MGP_CASTEiJ_G0032801	Tmem38a	8	72174267	5	5.32281	32.1401	11968.4	-
MGP_CASTEiJ_G0032850	Tecr	8	83536044,83536044,83535982	6	5.11174	43.131	9424.22	-
MGP_CASTEiJ_G0033102	Sntb2	8	108258982	6	10.366	30.1206	24613.2	-
MGP_CASTEiJ_G0032988	Coq9	8	95366465,95366549,95366559,95366573,95366573,95378055,95378910,95381440	8	6.2905	27.5898	24060.9	-
MGP_CASTEiJ_G0032658	Tmem192	8	64205385,64205385	3	7.64466	21.825	18554.7	-
MGP_CASTEiJ_G0032900	Junb	8	85028052	7	4.98692	51.5141	6661.71	-
MGP_CASTEiJ_G0032795	Calr3	8	72033355,72024071	4	8.20277	33.1279	8322.38	-
MGP_CASTEiJ_G0032602	Acsl1	8	45064093,45064151,45064235,45083220,45083220,45085063,45122098,45126348	11	4.79546	15.8848	27667.9	-
MGP_CASTEiJ_G0032709	Slc25a42	8	69655077,69655028,69655077,69655077,69655077	6	6.67166	18.4865	49023.5	-
MGP_CASTEiJ_G0032417	Myom2	8	12395541,12396704,12397920,12438396,12451122	10	7.55903	18.8071	96959.2	-
MGP_CASTEiJ_G0033181	Gcsh	8	119132026,119129843	2	15.5263	37.9718	8580	-
MGP_CASTEiJ_G0032737	Rab3a	8	70234601,70235202	6	4.87304	49.2242	5813.5	-
MGP_CASTEiJ_G0033239	Rnf166	8	125098298,125090350,125097922	5	4.83168	41.969	10145.1	-
MGP_CASTEiJ_G0032851	Dnajb1	8	83551149	4	7.23634	32.7666	8734.25	-
MGP_CASTEiJ_G0033192	Mlycd	8	121742542,121742562	3	5.12576	56.6534	10830.3	-
MGP_CASTEiJ_G0007120	9530052E02Rik	8	8042269,8084337	6	4.32152	18.1112	26982.8	-
MGP_CASTEiJ_G0033093	Smpd3	8	107572845	6	12.9909	11.0487	192357	-
