#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
9	103145801	103146089	MGP_CASTEiJ_G0034182	Cep63	9:103145801-103146089	3.5638399	27.16443	0.1458988	62.179932	0.1458988	16320.111	0.10152107
9	103155233	103156327	MGP_CASTEiJ_G0034182	Cep63	9:103155233-103156327	9.9434605	43.686811	0.44721801	100	0.44721801	13924.556	0.46667204
9	103161724	103161934	MGP_CASTEiJ_G0034182	Cep63	9:103161724-103161934	2.4874301	40.264203	0.10499916	92.16558	0.10499916	20130.889	0.1082171
9	103162568	103162830	MGP_CASTEiJ_G0034182	Cep63	9:103162568-103162830	3.48067	40.264203	0.14692571	92.16558	0.14692571	20974.889	0.15142858
9	103173179	103173518	MGP_CASTEiJ_G0034182	Cep63	9:103173179-103173518	3.52226	15.383632	0.098160648	35.213446	0.098160648	31585.889	0.033990767
9	63505220	63506093	MGP_CASTEiJ_G0033941	Snapc5	9:63505220-63506093	8.1921997	7.70581	0.20760633	12.545294	0.20760633	311426	0.0237394
9	63810618	63811917	MGP_CASTEiJ_G0033941	Snapc5	9:63810618-63811917	6.7590098	33.641889	0.19465579	54.770022	0.19465579	5602	0.097175889
9	63816967	63818045	MGP_CASTEiJ_G0033941	Snapc5	9:63816967-63818045	9.92589	61.423909	0.64622899	100	0.64622899	0	0.58902635
9	80215134	80216050	MGP_CASTEiJ_G0034074	Cox7a2	9:80215134-80216050	12.53343	59.9549	3.0151207	100	3.0151207	0	0.93741191
9	80253892	80254816	MGP_CASTEiJ_G0034074	Cox7a2	9:80253892-80254816	13.89331	12.599684	0.47576382	21.015269	0.47576382	38281	0.031085091
9	49434725	49435803	MGP_CASTEiJ_G0033786	Sdhd	9:49434725-49435803	10.05418	55.680669	0.90977564	100	0.90977564	0	0.83422893
9	49451707	49452489	MGP_CASTEiJ_G0033786	Sdhd	9:49451707-49452489	12.00293	17.288297	0.18015025	31.04901	0.18015025	16502	0.051290102
9	52560670	52561012	MGP_CASTEiJ_G0033818	Acat1	9:52560670-52561012	4.7065701	25.374627	0.36394252	76.502224	0.36394252	13387.333	0.1479789
9	52562548	52562727	MGP_CASTEiJ_G0033818	Acat1	9:52562548-52562727	2.8264899	25.374627	0.21856253	76.502224	0.21856253	12870	0.088867444
9	52570850	52571944	MGP_CASTEiJ_G0033818	Acat1	9:52570850-52571944	12.14979	33.168483	1.0910756	100	1.0910756	9568	0.63699996
9	52928473	52928700	MGP_CASTEiJ_G0033818	Acat1	9:52928473-52928700	17.204741	4.4782777	0.31859403	13.501605	0.31859403	366537.67	0.021532939
9	66872026	66872443	MGP_CASTEiJ_G0033989	Tpm1	9:66872026-66872443	4.4240799	16.749929	0.11878504	24.83062	0.11878504	43883.381	0.026992628
9	66882791	66883732	MGP_CASTEiJ_G0033989	Tpm1	9:66882791-66883732	6.2158699	18.488353	0.1977254	27.407714	0.1977254	32594.381	0.051734238
9	66888996	66889434	MGP_CASTEiJ_G0033989	Tpm1	9:66888996-66889434	3.3605101	16.932285	0.094947781	25.10095	0.094947781	26892.381	0.022451923
9	66893628	66895296	MGP_CASTEiJ_G0033989	Tpm1	9:66893628-66895296	4.2906699	21.299172	0.12622638	31.574561	0.12622638	21030.381	0.037483706
9	66900355	66900648	MGP_CASTEiJ_G0033989	Tpm1	9:66900355-66900648	2.35201	28.136317	0.081629671	41.710159	0.081629671	15678.381	0.033959053
9	66902008	66902299	MGP_CASTEiJ_G0033989	Tpm1	9:66902008-66902299	2.4232399	28.136317	0.084121617	41.710159	0.084121617	14027.381	0.034995736
9	66904857	66905104	MGP_CASTEiJ_G0033989	Tpm1	9:66904857-66905104	1.9977601	28.136317	0.069351286	41.710159	0.069351286	11463.143	0.028851078
9	66905603	66906015	MGP_CASTEiJ_G0033989	Tpm1	9:66905603-66906015	4.1426401	49.117195	0.16308848	72.81287	0.16308848	10631.048	0.1343529
9	66913114	66913860	MGP_CASTEiJ_G0033989	Tpm1	9:66913114-66913860	6.6203299	67.456749	0.27910097	100	0.27910097	3634.2857	0.26305032
9	66916745	66917143	MGP_CASTEiJ_G0033989	Tpm1	9:66916745-66917143	2.2549701	59.788256	0.091726888	88.631986	0.091726888	2853.8571	0.075696813
9	66918599	66919725	MGP_CASTEiJ_G0033989	Tpm1	9:66918599-66919725	4.9144201	59.788256	0.19990707	88.631986	0.19990707	2465.9048	0.16497156
9	20700170	20700575	MGP_CASTEiJ_G0033493	Bmper	9:20700170-20700575	4.5469699	31.893096	0.80907619	53.61665	0.80907619	10654.5	0.17054293
9	20710348	20711527	MGP_CASTEiJ_G0033493	Bmper	9:20710348-20711527	6.9309902	59.483567	1.7798636	100	1.7798636	0	0.69973137
9	20737761	20737938	MGP_CASTEiJ_G0033493	Bmper	9:20737761-20737938	4.5469699	12.77609	0.55945176	21.478351	0.55945176	26532.5	0.047239817
9	71630177	71630887	MGP_CASTEiJ_G0034014	Myzap	9:71630177-71630887	4.6041799	12.832889	0.13725238	24.827104	0.13725238	24674.4	0.02031532
9	71639363	71639950	MGP_CASTEiJ_G0034014	Myzap	9:71639363-71639950	7.61378	17.423725	0.27482254	33.708747	0.27482254	15611.4	0.05513225
9	71644745	71645292	MGP_CASTEiJ_G0034014	Myzap	9:71644745-71645292	2.72469	30.697401	0.14785142	59.388617	0.14785142	10269.4	0.056863257
9	71648596	71649043	MGP_CASTEiJ_G0034014	Myzap	9:71648596-71649043	2.7271199	30.697401	0.14798328	59.388617	0.14798328	7830.4	0.05691397
9	71654733	71655240	MGP_CASTEiJ_G0034014	Myzap	9:71654733-71655240	4.0186801	51.689031	0.24817884	100	0.24817884	4100.2	0.14517422
9	71655648	71655818	MGP_CASTEiJ_G0034014	Myzap	9:71655648-71655818	2.2083499	51.44183	0.14216766	99.521753	0.14216766	3820.8	0.087949922
9	71657547	71658553	MGP_CASTEiJ_G0034014	Myzap	9:71657547-71658553	6.3810501	51.44183	0.41079493	99.521753	0.41079493	2401.6	0.25413221
9	71665245	71665711	MGP_CASTEiJ_G0034014	Myzap	9:71665245-71665711	2.8331001	27.224841	0.12856516	52.670441	0.12856516	9684.6	0.040547269
9	71683266	71683631	MGP_CASTEiJ_G0034014	Myzap	9:71683266-71683631	3.9054201	15.991367	0.135914	30.937642	0.135914	27705.6	0.024611425
9	71690217	71691344	MGP_CASTEiJ_G0034014	Myzap	9:71690217-71691344	4.2246299	16.022301	0.1125841	30.997487	0.1125841	34656.6	0.021012105
9	19103852	19104161	MGP_CASTEiJ_G0033464	Ldlr	9:19103852-19104161	3.9325099	25.096166	0.30668025	40.900961	0.30668025	8801	0.068600367
9	19110412	19110836	MGP_CASTEiJ_G0033464	Ldlr	9:19110412-19110836	3.34535	61.358376	0.49108986	100	0.49108986	2126	0.26857654
9	19112754	19114126	MGP_CASTEiJ_G0033464	Ldlr	9:19112754-19114126	5.5304699	61.358376	0.81186054	100	0.81186054	0	0.4440057
9	19120409	19120812	MGP_CASTEiJ_G0033464	Ldlr	9:19120409-19120812	2.5807099	39.287652	0.28887904	64.02981	0.28887904	7448	0.10115919
9	124945783	124946461	MGP_CASTEiJ_G0000262	mt-Tw	9:124945783-124946461	12.85651	0.46130458	0.074060118	100	0.074060118	90479	0.021020303
9	125036633	125036876	MGP_CASTEiJ_G0000262	mt-Tw	9:125036633-125036876	43.935371	0.46130458	0.25590888	100	0.25590888	64	0.072633994
9	125309430	125310509	MGP_CASTEiJ_G0000262	mt-Tw	9:125309430-125310509	11.7892	0.46130458	0.072411679	100	0.072411679	272491	0.020552431
9	125484234	125485421	MGP_CASTEiJ_G0000262	mt-Tw	9:125484234-125485421	12.82047	0.46130458	0.08496155	100	0.08496155	447295	0.02411443
9	125682086	125682724	MGP_CASTEiJ_G0000262	mt-Tw	9:125682086-125682724	13.58535	0.46130458	0.096359601	100	0.096359601	645147	0.027349511
9	125824383	125825793	MGP_CASTEiJ_G0000262	mt-Tw	9:125824383-125825793	11.89543	0.46130458	0.087614655	100	0.087614655	787444	0.024867454
9	125846658	125849251	MGP_CASTEiJ_G0000262	mt-Tw	9:125846658-125849251	12.0761	0.46130458	0.089351614	100	0.089351614	809719	0.025360451
9	126338248	126339031	MGP_CASTEiJ_G0000262	mt-Tw	9:126338248-126339031	14.37825	0.35835221	0.11349402	77.682344	0.11349402	1301309	0.025023606
9	95737503	95738110	MGP_CASTEiJ_G0034131	Paqr9	9:95737503-95738110	8.3222399	24.025092	0.68329776	41.360992	0.68329776	9863	0.10880702
9	95747429	95747966	MGP_CASTEiJ_G0034131	Paqr9	9:95747429-95747966	2.57338	58.086354	0.50238097	100	0.50238097	7	0.19341456
9	95748224	95749093	MGP_CASTEiJ_G0034131	Paqr9	9:95748224-95749093	4.1665401	58.086354	0.81340125	100	0.81340125	252	0.31315606
9	95752427	95752655	MGP_CASTEiJ_G0034131	Paqr9	9:95752427-95752655	4.3812399	39.48256	0.59162705	67.972178	0.59162705	4455	0.1548229
9	95753810	95753991	MGP_CASTEiJ_G0034131	Paqr9	9:95753810-95753991	3.2491901	39.48256	0.43875907	67.972178	0.43875907	5838	0.11481887
9	95759474	95759877	MGP_CASTEiJ_G0034131	Paqr9	9:95759474-95759877	3.8096199	22.772172	0.287167	39.203996	0.287167	11502	0.043343188
9	4883879	4884891	MGP_CASTEiJ_G0033341	Birc3	9:4883879-4884891	11.86136	7.2605063	0.20557234	13.099939	0.20557234	37571.286	0.032102641
9	4924357	4924917	MGP_CASTEiJ_G0033341	Birc3	9:4924357-4924917	8.01826	55.423971	0.88268912	100	0.88268912	2174.4286	0.59850262
9	4934960	4935377	MGP_CASTEiJ_G0033341	Birc3	9:4934960-4935377	4.9156399	29.003673	0.36261434	52.330558	0.36261434	12498.714	0.12887144
9	4953685	4953976	MGP_CASTEiJ_G0033341	Birc3	9:4953685-4953976	2.8264899	13.679805	0.16073297	24.682108	0.16073297	31223.714	0.025598258
9	95955259	95956113	MGP_CASTEiJ_G0034133	Trpc1	9:95955259-95956113	12.05844	53.746878	1.0760674	100	1.0760674	7673.7143	0.89910646
9	49262741	49262937	MGP_CASTEiJ_G0004497	Plet1os	9:49262741-49262937	2.6465399	8.9124252	0.063554251	63.406994	0.063554251	68516	0.027753038
9	49271126	49271362	MGP_CASTEiJ_G0004497	Plet1os	9:49271126-49271362	2.9493799	9.6539919	0.078157924	68.682832	0.078157924	60091	0.038547074
9	49353680	49354488	MGP_CASTEiJ_G0004497	Plet1os	9:49353680-49354488	12.3291	14.055902	0.36873467	100	0.36873467	22228	0.48328461
9	49434725	49435803	MGP_CASTEiJ_G0004497	Plet1os	9:49434725-49435803	10.05418	8.6868891	0.14193651	61.802429	0.14193651	103273	0.070315735
9	50124331	50125528	MGP_CASTEiJ_G0004497	Plet1os	9:50124331-50125528	11.93917	3.9505183	0.10318796	28.105761	0.10318796	792879	0.034960444
9	50547292	50547610	MGP_CASTEiJ_G0004497	Plet1os	9:50547292-50547610	14.37825	7.308811	0.46417213	51.998163	0.46417213	1215840	0.23190242
9	124945783	124946461	MGP_CASTEiJ_G0000260	mt-Tn	9:124945783-124946461	12.85651	0.46130458	0.074060118	100	0.074060118	90272	0.021020303
9	125036633	125036876	MGP_CASTEiJ_G0000260	mt-Tn	9:125036633-125036876	43.935371	0.46130458	0.25590888	100	0.25590888	0	0.072633994
9	125309430	125310509	MGP_CASTEiJ_G0000260	mt-Tn	9:125309430-125310509	11.7892	0.46130458	0.072411679	100	0.072411679	272698	0.020552431
9	125484234	125485421	MGP_CASTEiJ_G0000260	mt-Tn	9:125484234-125485421	12.82047	0.46130458	0.08496155	100	0.08496155	447502	0.02411443
9	125682086	125682724	MGP_CASTEiJ_G0000260	mt-Tn	9:125682086-125682724	13.58535	0.46130458	0.096359601	100	0.096359601	645354	0.027349511
9	125824383	125825793	MGP_CASTEiJ_G0000260	mt-Tn	9:125824383-125825793	11.89543	0.46130458	0.087614655	100	0.087614655	787651	0.024867454
9	125846658	125849251	MGP_CASTEiJ_G0000260	mt-Tn	9:125846658-125849251	12.0761	0.46130458	0.089351614	100	0.089351614	809926	0.025360451
9	126338248	126339031	MGP_CASTEiJ_G0000260	mt-Tn	9:126338248-126339031	14.37825	0.35835221	0.11349402	77.682344	0.11349402	1301516	0.025023606
9	46018814	46019075	MGP_CASTEiJ_G0033761	Cadm1	9:46018814-46019075	4.1782899	18.75666	0.28676015	45.651904	0.28676015	200144.1	0.095109129
9	46067502	46067870	MGP_CASTEiJ_G0033761	Cadm1	9:46067502-46067870	5.6529899	5.3098557	0.25589834	12.923677	0.25589834	151349.1	0.023742928
9	46082566	46083752	MGP_CASTEiJ_G0033761	Cadm1	9:46082566-46083752	7.9774799	6.9126679	0.39518271	16.824768	0.39518271	135467.1	0.047914527
9	46123534	46123921	MGP_CASTEiJ_G0033761	Cadm1	9:46123534-46123921	4.5469699	10.30662	0.27215068	25.085321	0.27215068	95298.1	0.049405048
9	46192699	46193785	MGP_CASTEiJ_G0033761	Cadm1	9:46192699-46193785	8.6333399	41.08626	0.70023661	100	0.70023661	25876	0.50801316
9	46194077	46194605	MGP_CASTEiJ_G0033761	Cadm1	9:46194077-46194605	3.3719399	41.08626	0.27349274	100	0.27349274	26499.6	0.19841566
9	46254181	46254572	MGP_CASTEiJ_G0033761	Cadm1	9:46254181-46254572	3.4409499	10.864142	0.19655618	26.442274	0.19655618	74596.5	0.036630341
9	12188298	12189087	MGP_CASTEiJ_G0033370	Hephl1	9:12188298-12189087	4.1782899	61.131089	0.90375153	100	0.90375153	891	0.73847095
9	12221158	12221549	MGP_CASTEiJ_G0033370	Hephl1	9:12221158-12221549	4.1782899	17.054093	0.30742084	27.897578	0.30742084	31181	0.070078401
9	12602792	12604131	MGP_CASTEiJ_G0033370	Hephl1	9:12602792-12604131	7.8902202	7.0183114	0.29143303	11.480756	0.29143303	412815	0.027339694
9	19557812	19558225	MGP_CASTEiJ_G0033484	Pigyl	9:19557812-19558225	3.6867299	72.134416	0.34756663	96.952679	0.34756663	37485	0.11077243
9	19595214	19596144	MGP_CASTEiJ_G0033484	Pigyl	9:19595214-19596144	10.38474	74.401673	1.2166924	100	1.2166924	0	0.3999582
9	19662560	19662920	MGP_CASTEiJ_G0033484	Pigyl	9:19662560-19662920	5.1614199	65.96	0.66725795	88.65392	0.66725795	66851	0.19445786
9	19675724	19676397	MGP_CASTEiJ_G0033484	Pigyl	9:19675724-19676397	13.17786	24.511939	0.86792037	32.945414	0.86792037	80015	0.093995843
9	19676952	19677427	MGP_CASTEiJ_G0033484	Pigyl	9:19676952-19677427	3.5042601	24.511939	0.23079761	32.945414	0.23079761	81243	0.024995399
9	19763491	19764405	MGP_CASTEiJ_G0033484	Pigyl	9:19763491-19764405	8.8264399	29.325429	0.66006336	39.415013	0.66006336	167782	0.085522641
9	1269429	1270566	MGP_CASTEiJ_G0033323	Casp4	9:1269429-1270566	14.33597	0.45723797	0.43789377	99.118455	0.43789377	1007086.7	0.031328211
9	1339709	1340659	MGP_CASTEiJ_G0033323	Casp4	9:1339709-1340659	15.81545	0.46130458	0.48744287	100	0.48744287	936993.71	0.035181804
9	1574157	1574411	MGP_CASTEiJ_G0033323	Casp4	9:1574157-1574411	12.2891	0.46130458	0.35125916	100	0.35125916	703241.71	0.025352573
9	2010132	2010403	MGP_CASTEiJ_G0033323	Casp4	9:2010132-2010403	15.36138	0.46130458	0.38447609	100	0.38447609	267249.71	0.027750047
9	2903174	2903960	MGP_CASTEiJ_G0033323	Casp4	9:2903174-2903960	33.039841	0.46130458	0.54758586	100	0.54758586	625522.29	0.039522701
9	106548137	106548479	MGP_CASTEiJ_G0034212	Col6a6	9:106548137-106548479	3.5638399	15.72103	0.1129934	34.901635	0.1129934	30065.667	0.022289184
9	106575571	106576556	MGP_CASTEiJ_G0034212	Col6a6	9:106575571-106576556	17.206051	45.043822	1.4614579	100	1.4614579	8833.3333	0.81882096
9	106584896	106585071	MGP_CASTEiJ_G0034212	Col6a6	9:106584896-106585071	2.8264899	40.64466	0.20070646	90.233596	0.20070646	6372	0.10398876
9	123657102	123658480	MGP_CASTEiJ_G0034438	Klhl40	9:123657102-123658480	3.66962	26.995961	0.1442856	33.639235	0.1442856	17589	0.030989175
9	123674678	123675222	MGP_CASTEiJ_G0034438	Klhl40	9:123674678-123675222	3.0748899	80.251412	0.4372158	100	0.4372158	847	0.27914945
9	123675839	123676720	MGP_CASTEiJ_G0034438	Klhl40	9:123675839-123676720	5.7156801	80.251412	0.79209448	100	0.79209448	0	0.50572906
9	123691447	123693180	MGP_CASTEiJ_G0034438	Klhl40	9:123691447-123693180	5.47018	24.102635	0.21401809	30.033908	0.21401809	15379	0.041039614
9	15452880	15453755	MGP_CASTEiJ_G0033381	Chordc1	9:15452880-15453755	15.30061	45.616284	2.6602003	100	2.6602003	0	0.88820861
9	124945783	124946461	MGP_CASTEiJ_G0000259	mt-Tc	9:124945783-124946461	12.85651	0.46130458	0.074060118	100	0.074060118	90174	0.021020303
9	125036633	125036876	MGP_CASTEiJ_G0000259	mt-Tc	9:125036633-125036876	43.935371	0.46130458	0.25590888	100	0.25590888	0	0.072633994
9	125309430	125310509	MGP_CASTEiJ_G0000259	mt-Tc	9:125309430-125310509	11.7892	0.46130458	0.072411679	100	0.072411679	272796	0.020552431
9	125484234	125485421	MGP_CASTEiJ_G0000259	mt-Tc	9:125484234-125485421	12.82047	0.46130458	0.08496155	100	0.08496155	447600	0.02411443
9	125682086	125682724	MGP_CASTEiJ_G0000259	mt-Tc	9:125682086-125682724	13.58535	0.46130458	0.096359601	100	0.096359601	645452	0.027349511
9	125824383	125825793	MGP_CASTEiJ_G0000259	mt-Tc	9:125824383-125825793	11.89543	0.46130458	0.087614655	100	0.087614655	787749	0.024867454
9	125846658	125849251	MGP_CASTEiJ_G0000259	mt-Tc	9:125846658-125849251	12.0761	0.46130458	0.089351614	100	0.089351614	810024	0.025360451
9	126338248	126339031	MGP_CASTEiJ_G0000259	mt-Tc	9:126338248-126339031	14.37825	0.35835221	0.11349402	77.682344	0.11349402	1301614	0.025023606
9	49573361	49574040	MGP_CASTEiJ_G0033794	Cryab	9:49573361-49574040	7.97435	16.835406	0.20247901	33.728948	0.20247901	12926	0.064122454
9	49580537	49580801	MGP_CASTEiJ_G0033794	Cryab	9:49580537-49580801	3.4409499	49.913819	0.2378068	100	0.2378068	6165	0.22328091
9	49586272	49587709	MGP_CASTEiJ_G0033794	Cryab	9:49586272-49587709	5.9906201	49.913819	0.40173639	100	0.40173639	0	0.37719722
9	49588119	49588778	MGP_CASTEiJ_G0033794	Cryab	9:49588119-49588778	2.35746	49.913819	0.15809339	100	0.15809339	1154	0.14843662
9	49603754	49604822	MGP_CASTEiJ_G0033794	Cryab	9:49603754-49604822	11.81812	16.394513	0.16166687	32.845639	0.16166687	16789	0.049856991
9	115002905	115004063	MGP_CASTEiJ_G0034373	Susd5	9:115002905-115004063	9.0516901	5.4845213	0.17871619	54.388729	0.17871619	341739	0.028589398
9	115217133	115217764	MGP_CASTEiJ_G0034373	Susd5	9:115217133-115217764	11.30003	6.5106868	0.21158265	64.564975	0.21158265	128038	0.040179935
9	115269621	115270059	MGP_CASTEiJ_G0034373	Susd5	9:115269621-115270059	4.6526599	6.1971883	0.14430776	61.456082	0.14430776	75743	0.026084754
9	115297367	115298153	MGP_CASTEiJ_G0034373	Susd5	9:115297367-115298153	5.0385299	5.6664213	0.16050501	56.192589	0.16050501	47649	0.026527715
9	115414223	115414756	MGP_CASTEiJ_G0034373	Susd5	9:115414223-115414756	2.9493799	10.08393	0.1695593	100	0.1695593	68422	0.049871659
9	115415063	115415764	MGP_CASTEiJ_G0034373	Susd5	9:115415063-115415764	4.5469699	8.3388504	0.25542354	82.69445	0.25542354	69262	0.06212544
9	115577279	115578117	MGP_CASTEiJ_G0034373	Susd5	9:115577279-115578117	5.7205601	6.7607588	0.31822366	67.044881	0.31822366	231478	0.062752392
9	115579281	115580027	MGP_CASTEiJ_G0034373	Susd5	9:115579281-115580027	2.6173699	6.7607588	0.14559921	67.044881	0.14559921	233480	0.028711563
9	115584866	115586008	MGP_CASTEiJ_G0034373	Susd5	9:115584866-115586008	4.36268	7.8100037	0.25827385	77.449999	0.25827385	239065	0.058834768
9	115586497	115586908	MGP_CASTEiJ_G0034373	Susd5	9:115586497-115586908	3.45769	7.8100037	0.20469778	77.449999	0.20469778	240696	0.046630143
9	115591714	115591960	MGP_CASTEiJ_G0034373	Susd5	9:115591714-115591960	28.330481	3.3703298	0.75835459	33.422781	0.75835459	245913	0.074549905
9	115607851	115608033	MGP_CASTEiJ_G0034373	Susd5	9:115607851-115608033	8.6023703	3.5634138	0.25825696	35.33755	0.25825696	262050	0.026842358
9	115632380	115633250	MGP_CASTEiJ_G0034373	Susd5	9:115632380-115633250	4.1782899	5.8833083	0.20379042	58.343407	0.20379042	286579	0.034970976
9	115670505	115670970	MGP_CASTEiJ_G0034373	Susd5	9:115670505-115670970	4.4240799	9.089939	0.2321402	90.142822	0.2321402	324704	0.061547967
9	115678248	115678732	MGP_CASTEiJ_G0034373	Susd5	9:115678248-115678732	3.3180599	5.7478904	0.14285189	57.000499	0.14285189	332447	0.023949522
9	120593297	120593777	MGP_CASTEiJ_G0034396	Ctdspl	9:120593297-120593777	2.48191	20.92498	0.077251534	63.660906	0.077251534	33993.25	0.034263026
9	120597730	120598924	MGP_CASTEiJ_G0034396	Ctdspl	9:120597730-120598924	7.2943702	23.819028	0.25609383	72.465585	0.25609383	28846.25	0.11394624
9	120600405	120600943	MGP_CASTEiJ_G0034396	Ctdspl	9:120600405-120600943	2.5388501	32.869435	0.13159749	100	0.13159749	27804.75	0.079525983
9	120611191	120611567	MGP_CASTEiJ_G0034396	Ctdspl	9:120611191-120611567	6.5363498	13.261852	0.14804267	40.347065	0.14804267	31886	0.030285564
9	120704904	120705197	MGP_CASTEiJ_G0034396	Ctdspl	9:120704904-120705197	4.3154001	18.575329	0.13997289	56.51247	0.13997289	78763.25	0.09165426
9	120706918	120707764	MGP_CASTEiJ_G0034396	Ctdspl	9:120706918-120707764	3.87796	18.575329	0.12578422	56.51247	0.12578422	79632	0.082363522
9	120711117	120711711	MGP_CASTEiJ_G0034396	Ctdspl	9:120711117-120711711	4.7937799	14.62187	0.11674122	44.484701	0.11674122	83347.75	0.056124779
9	121236797	121237967	MGP_CASTEiJ_G0034396	Ctdspl	9:121236797-121237967	5.0423002	25.147828	0.24762801	76.508247	0.24762801	609027.75	0.11543692
9	121242979	121243603	MGP_CASTEiJ_G0034396	Ctdspl	9:121242979-121243603	5.3484702	12.987117	0.15521519	39.511226	0.15521519	615209.75	0.033661563
9	109576421	109576908	MGP_CASTEiJ_G0034304	Slc25a20	9:109576421-109576908	5.1614199	15.626459	0.046155711	38.630359	0.046155711	42741	0.026009855
9	109601782	109602977	MGP_CASTEiJ_G0034304	Slc25a20	9:109601782-109602977	11.05044	27.324249	0.1719672	67.548609	0.1719672	16672	0.19793627
9	109608412	109608922	MGP_CASTEiJ_G0034304	Slc25a20	9:109608412-109608922	9.57652	23.627432	0.13028978	58.409663	0.13028978	10727	0.1235476
9	109616007	109617117	MGP_CASTEiJ_G0034304	Slc25a20	9:109616007-109617117	7.8339901	40.451238	0.19965291	100	0.19965291	3132.6667	0.30439957
9	109617302	109617556	MGP_CASTEiJ_G0034304	Slc25a20	9:109617302-109617556	2.5113699	40.451238	0.064003441	100	0.064003441	3711	0.097582447
9	109645765	109647326	MGP_CASTEiJ_G0034304	Slc25a20	9:109645765-109647326	7.1429501	14.5732	0.078566762	36.026585	0.078566762	26117	0.043969713
9	109660169	109660805	MGP_CASTEiJ_G0034304	Slc25a20	9:109660169-109660805	7.2505698	14.548503	0.084527898	35.965532	0.084527898	40521	0.04436357
9	109711899	109712389	MGP_CASTEiJ_G0034304	Slc25a20	9:109711899-109712389	7.2505698	9.8376765	0.051177787	24.31984	0.051177787	92251	0.022884835
9	56721725	56722836	MGP_CASTEiJ_G0033871	Cox5a	9:56721725-56722836	4.1118398	29.191375	0.27718718	41.588313	0.27718718	14139	0.060563259
9	56723759	56724254	MGP_CASTEiJ_G0033871	Cox5a	9:56723759-56724254	5.8664398	29.191375	0.39546821	41.588313	0.39546821	12721	0.086406751
9	56736521	56737676	MGP_CASTEiJ_G0033871	Cox5a	9:56736521-56737676	7.6157198	70.191293	1.0995165	100	1.0995165	0	0.57765234
9	56748921	56749250	MGP_CASTEiJ_G0033871	Cox5a	9:56748921-56749250	2.5807099	46.757295	0.22552677	66.614095	0.22552677	11947	0.078927624
9	56755605	56756611	MGP_CASTEiJ_G0033871	Cox5a	9:56755605-56756611	8.52001	22.058318	0.34206993	31.426003	0.34206993	18631	0.056476639
9	112018900	112019171	MGP_CASTEiJ_G0034356	Lrrc2	9:112018900-112019171	2.4578199	15.892272	0.052998049	32.538149	0.052998049	23291.667	0.020471317
9	112039716	112040757	MGP_CASTEiJ_G0034356	Lrrc2	9:112039716-112040757	4.9507198	48.841966	0.30013801	100	0.30013801	2242	0.35973114
9	112041961	112042642	MGP_CASTEiJ_G0034356	Lrrc2	9:112041961-112042642	4.3312302	48.841966	0.26258137	100	0.26258137	2953.3333	0.31471754
9	112051514	112051904	MGP_CASTEiJ_G0034356	Lrrc2	9:112051514-112051904	5.1184602	29.764405	0.1622172	60.940228	0.1622172	9052.3333	0.13899804
9	35416352	35417354	MGP_CASTEiJ_G0033572	Nrgn	9:35416352-35417354	11.87218	7.2214369	0.25168678	13.574142	0.25168678	63805	0.025017595
9	35460986	35462238	MGP_CASTEiJ_G0033572	Nrgn	9:35460986-35462238	4.3920002	17.093411	0.10575013	32.130501	0.10575013	18921	0.024062741
9	35475258	35477317	MGP_CASTEiJ_G0033572	Nrgn	9:35475258-35477317	3.5639901	45.854731	0.31225079	86.19318	0.31225079	3973	0.20773932
9	35484496	35485215	MGP_CASTEiJ_G0033572	Nrgn	9:35484496-35485215	6.7783298	53.199952	0.76070223	100	0.76070223	3745	0.53880312
9	35504411	35505173	MGP_CASTEiJ_G0033572	Nrgn	9:35504411-35505173	5.5300999	15.926487	0.23131182	29.937033	0.23131182	23253	0.05583012
9	40234969	40235294	MGP_CASTEiJ_G0033680	Sorl1	9:40234969-40235294	2.7035999	9.0242355	0.20527431	33.030665	0.20527431	97469	0.023521414
9	40250947	40252426	MGP_CASTEiJ_G0033680	Sorl1	9:40250947-40252426	8.7847204	8.3927282	0.4973348	30.719211	0.4973348	80337	0.047919586
9	40409284	40409686	MGP_CASTEiJ_G0033680	Sorl1	9:40409284-40409686	4.25244	7.9612589	0.21933523	29.139939	0.21933523	96037.667	0.029886175
9	40424435	40424900	MGP_CASTEiJ_G0033680	Sorl1	9:40424435-40424900	4.1782899	13.683485	0.28424277	50.084532	0.28424277	101067	0.086292587
9	40438235	40438974	MGP_CASTEiJ_G0033680	Sorl1	9:40438235-40438974	6.6797299	27.320781	0.91654167	100	0.91654167	105647.33	0.71789863
9	22271784	22271956	MGP_CASTEiJ_G0033498	Tbx20	9:22271784-22271956	41.615211	17.639884	5.8027882	26.235281	5.8027882	31527	0.25655672
9	22303012	22303963	MGP_CASTEiJ_G0033498	Tbx20	9:22303012-22303963	9.48347	67.23726	2.8555242	100	2.8555242	0	0.48122346
9	22306574	22306767	MGP_CASTEiJ_G0033498	Tbx20	9:22306574-22306767	2.5940599	67.23726	0.78385628	100	0.78385628	3092	0.13209835
9	22311095	22311558	MGP_CASTEiJ_G0033498	Tbx20	9:22311095-22311558	3.8096199	34.117097	0.89045062	50.741355	0.89045062	7613	0.076143503
9	124708043	124708955	MGP_CASTEiJ_G0034448	Ano10	9:124708043-124708955	12.83229	0.46130458	0.069800331	100	0.069800331	492534	0.022904041
